,Target,Close 1,Close 2,Close 3,Close 4,Close 5
6,178.19000244140625,169.5,181.08999633789062,185.1699981689453,191.75999450683597,185.88999938964844
7,170.24000549316406,178.19000244140625,169.5,181.08999633789062,185.1699981689453,191.75999450683597
73,232.5,228.5800018310547,224.42999267578125,236.72999572753903,238.6699981689453,231.3999938964844
239,271.8699951171875,269.45001220703125,266.57998657226557,268.10000610351557,266.489990234375,266.64999389648443
212,273.16000366210943,271.8699951171875,276.77999877929693,277.0,267.39999389648443,268.1099853515625
57,231.38999938964844,229.97000122070312,216.8800048828125,213.19000244140625,210.8800048828125,206.80999755859372
108,249.8300018310547,251.9600067138672,253.6699981689453,234.5,233.2899932861328,230.1199951171875
149,266.6300048828125,261.89999389648443,261.79000854492193,256.82000732421875,254.82000732421875,249.52999877929688
37,185.1300048828125,182.27999877929688,170.8000030517578,178.24000549316406,179.24000549316406,176.25
248,264.3099975585937,265.8599853515625,260.32998657226557,261.5599975585937,269.3900146484375,273.57000732421875
12,146.9600067138672,149.4199981689453,146.00999450683594,170.27999877929688,154.47000122070312,170.24000549316406
250,257.6199951171875,254.69000244140625,264.3099975585937,265.8599853515625,260.32998657226557,261.5599975585937
44,205.25999450683597,202.2700042724609,204.7100067138672,194.19000244140625,182.91000366210938,187.5
92,239.0,245.07000732421875,244.5,243.5800018310547,240.8600006103516,240.27999877929688
176,278.76998901367193,293.4100036621094,294.67999267578125,287.3800048828125,265.29998779296875,261.3599853515625
154,263.760009765625,258.1199951171875,258.66000366210943,264.64999389648443,259.94000244140625,266.6300048828125
135,266.6099853515625,268.08999633789057,273.72000122070307,271.16000366210943,282.7300109863281,291.1199951171875
215,263.3099975585937,270.97000122070307,268.94000244140625,273.16000366210943,271.8699951171875,276.77999877929693
111,268.44000244140625,265.27999877929693,249.1199951171875,249.8300018310547,251.9600067138672,253.6699981689453
249,254.69000244140625,264.3099975585937,265.8599853515625,260.32998657226557,261.5599975585937,269.3900146484375
83,220.63999938964844,216.0800018310547,235.67999267578125,234.0200042724609,242.2400054931641,239.22000122070312
30,178.1699981689453,174.7899932861328,175.19000244140625,174.27999877929688,168.8300018310547,165.5500030517578
213,268.94000244140625,273.16000366210943,271.8699951171875,276.77999877929693,277.0,267.39999389648443
181,278.95999145507807,276.95001220703125,275.07998657226557,276.48001098632807,272.42999267578125,278.76998901367193
77,238.7899932861328,235.94000244140625,235.52999877929688,235.6499938964844,232.5,228.5800018310547
164,278.1199951171875,278.73001098632807,267.5599975585937,261.39999389648443,265.92999267578125,266.72000122070307
238,269.45001220703125,266.57998657226557,268.10000610351557,266.489990234375,266.64999389648443,267.07998657226557
175,293.4100036621094,294.67999267578125,287.3800048828125,265.29998779296875,261.3599853515625,263.1099853515625
134,268.08999633789057,273.72000122070307,271.16000366210943,282.7300109863281,291.1199951171875,302.5
132,271.16000366210943,282.7300109863281,291.1199951171875,302.5,295.44000244140625,293.20001220703125
235,266.489990234375,266.64999389648443,267.07998657226557,262.010009765625,258.32998657226557,265.0
124,303.9100036621094,280.82000732421875,271.3900146484375,267.010009765625,269.010009765625,262.58999633789057
167,283.2900085449219,277.1099853515625,284.7900085449219,278.1199951171875,278.73001098632807,267.5599975585937
48,212.3500061035156,211.25999450683597,208.47000122070312,207.07000732421875,205.25999450683597,202.2700042724609
177,272.42999267578125,278.76998901367193,293.4100036621094,294.67999267578125,287.3800048828125,265.29998779296875
180,276.95001220703125,275.07998657226557,276.48001098632807,272.42999267578125,278.76998901367193,293.4100036621094
26,168.8300018310547,165.5500030517578,154.17999267578125,158.19000244140625,159.60000610351562,166.8000030517578
240,270.3900146484375,271.8699951171875,269.45001220703125,266.57998657226557,268.10000610351557,266.489990234375
42,204.7100067138672,194.19000244140625,182.91000366210938,187.5,190.07000732421875,185.1300048828125
210,276.77999877929693,277.0,267.39999389648443,268.1099853515625,267.08999633789057,272.79000854492193
80,234.0200042724609,242.2400054931641,239.22000122070312,238.7899932861328,235.94000244140625,235.52999877929688
199,273.54998779296875,277.1199951171875,277.92001342773443,283.3999938964844,285.5799865722656,279.70001220703125
53,210.8800048828125,206.80999755859372,205.1000061035156,210.1000061035156,213.17999267578125,212.3500061035156
198,277.1199951171875,277.92001342773443,283.3999938964844,285.5799865722656,279.70001220703125,281.8500061035156
116,261.239990234375,261.29998779296875,259.8900146484375,256.1300048828125,263.0,268.44000244140625
206,267.08999633789057,272.79000854492193,276.39999389648443,274.48001098632807,275.67001342773443,275.54998779296875
201,275.54998779296875,274.19000244140625,273.54998779296875,277.1199951171875,277.92001342773443,283.3999938964844
104,233.2899932861328,230.1199951171875,233.5,230.7100067138672,232.6000061035156,239.8699951171875
100,232.6000061035156,239.8699951171875,241.75,245.4199981689453,242.02999877929688,240.92999267578125
159,266.72000122070307,271.82000732421875,276.1400146484375,275.75,264.45001220703125,263.760009765625
72,228.5800018310547,224.42999267578125,236.72999572753903,238.6699981689453,231.3999938964844,230.7700042724609
71,224.42999267578125,236.72999572753903,238.6699981689453,231.3999938964844,230.7700042724609,226.2899932861328
183,271.97000122070307,275.0,278.95999145507807,276.95001220703125,275.07998657226557,276.48001098632807
27,174.27999877929688,168.8300018310547,165.5500030517578,154.17999267578125,158.19000244140625,159.60000610351562
43,202.2700042724609,204.7100067138672,194.19000244140625,182.91000366210938,187.5,190.07000732421875
121,267.010009765625,269.010009765625,262.58999633789057,262.33999633789057,261.16000366210943,261.239990234375
246,260.32998657226557,261.5599975585937,269.3900146484375,273.57000732421875,273.97000122070307,270.5
237,266.57998657226557,268.10000610351557,266.489990234375,266.64999389648443,267.07998657226557,262.010009765625
106,253.6699981689453,234.5,233.2899932861328,230.1199951171875,233.5,230.7100067138672
204,276.39999389648443,274.48001098632807,275.67001342773443,275.54998779296875,274.19000244140625,273.54998779296875
236,268.10000610351557,266.489990234375,266.64999389648443,267.07998657226557,262.010009765625,258.32998657226557
147,261.79000854492193,256.82000732421875,254.82000732421875,249.52999877929688,249.0200042724609,254.75
137,272.42001342773443,266.14999389648443,266.6099853515625,268.08999633789057,273.72000122070307,271.16000366210943
136,266.14999389648443,266.6099853515625,268.08999633789057,273.72000122070307,271.16000366210943,282.7300109863281
209,277.0,267.39999389648443,268.1099853515625,267.08999633789057,272.79000854492193,276.39999389648443
119,262.58999633789057,262.33999633789057,261.16000366210943,261.239990234375,261.29998779296875,259.8900146484375
160,265.92999267578125,266.72000122070307,271.82000732421875,276.1400146484375,275.75,264.45001220703125
95,240.92999267578125,240.27999877929688,239.72999572753903,239.0,245.07000732421875,244.5
46,208.47000122070312,207.07000732421875,205.25999450683597,202.2700042724609,204.7100067138672,194.19000244140625
86,233.4199981689453,237.5500030517578,227.07000732421875,220.63999938964844,216.0800018310547,235.67999267578125
220,251.63999938964844,251.08999633789062,256.83999633789057,267.57000732421875,268.739990234375,263.3099975585937
115,261.29998779296875,259.8900146484375,256.1300048828125,263.0,268.44000244140625,265.27999877929693
58,234.91000366210938,231.38999938964844,229.97000122070312,216.8800048828125,213.19000244140625,210.8800048828125
22,159.60000610351562,166.8000030517578,165.9499969482422,156.7899932861328,163.33999633789062,156.2100067138672
214,270.97000122070307,268.94000244140625,273.16000366210943,271.8699951171875,276.77999877929693,277.0
56,229.97000122070312,216.8800048828125,213.19000244140625,210.8800048828125,206.80999755859372,205.1000061035156
19,156.7899932861328,163.33999633789062,156.2100067138672,160.97999572753906,148.10000610351562,149.72999572753906
193,281.8500061035156,287.5199890136719,286.54998779296875,276.97000122070307,277.8099975585937,275.58999633789057
87,240.27999877929688,233.4199981689453,237.5500030517578,227.07000732421875,220.63999938964844,216.0800018310547
89,243.5800018310547,240.8600006103516,240.27999877929688,233.4199981689453,237.5500030517578,227.07000732421875
232,262.010009765625,258.32998657226557,265.0,272.1400146484375,282.04998779296875,278.010009765625
34,178.24000549316406,179.24000549316406,176.25,176.97000122070312,178.1699981689453,174.7899932861328
8,154.47000122070312,170.24000549316406,178.19000244140625,169.5,181.08999633789062,185.1699981689453
28,175.19000244140625,174.27999877929688,168.8300018310547,165.5500030517578,154.17999267578125,158.19000244140625
133,273.72000122070307,271.16000366210943,282.7300109863281,291.1199951171875,302.5,295.44000244140625
50,210.1000061035156,213.17999267578125,212.3500061035156,211.25999450683597,208.47000122070312,207.07000732421875
172,265.29998779296875,261.3599853515625,263.1099853515625,280.82998657226557,267.67001342773443,283.2900085449219
102,233.5,230.7100067138672,232.6000061035156,239.8699951171875,241.75,245.4199981689453
203,274.48001098632807,275.67001342773443,275.54998779296875,274.19000244140625,273.54998779296875,277.1199951171875
47,211.25999450683597,208.47000122070312,207.07000732421875,205.25999450683597,202.2700042724609,204.7100067138672
171,261.3599853515625,263.1099853515625,280.82998657226557,267.67001342773443,283.2900085449219,277.1099853515625
84,227.07000732421875,220.63999938964844,216.0800018310547,235.67999267578125,234.0200042724609,242.2400054931641
225,272.8699951171875,267.48001098632807,261.10000610351557,251.3600006103516,245.63999938964844,251.63999938964844
17,156.2100067138672,160.97999572753906,148.10000610351562,149.72999572753906,153.1300048828125,146.9600067138672
117,261.16000366210943,261.239990234375,261.29998779296875,259.8900146484375,256.1300048828125,263.0
16,160.97999572753906,148.10000610351562,149.72999572753906,153.1300048828125,146.9600067138672,149.4199981689453
197,277.92001342773443,283.3999938964844,285.5799865722656,279.70001220703125,281.8500061035156,287.5199890136719
90,244.5,243.5800018310547,240.8600006103516,240.27999877929688,233.4199981689453,237.5500030517578
139,254.82000732421875,263.51998901367193,272.42001342773443,266.14999389648443,266.6099853515625,268.08999633789057
148,261.89999389648443,261.79000854492193,256.82000732421875,254.82000732421875,249.52999877929688,249.0200042724609
173,287.3800048828125,265.29998779296875,261.3599853515625,263.1099853515625,280.82998657226557,267.67001342773443
190,276.97000122070307,277.8099975585937,275.58999633789057,276.92001342773443,268.42999267578125,269.70001220703125
109,249.1199951171875,249.8300018310547,251.9600067138672,253.6699981689453,234.5,233.2899932861328
39,187.5,190.07000732421875,185.1300048828125,182.27999877929688,170.8000030517578,178.24000549316406
113,256.1300048828125,263.0,268.44000244140625,265.27999877929693,249.1199951171875,249.8300018310547
55,216.8800048828125,213.19000244140625,210.8800048828125,206.80999755859372,205.1000061035156,210.1000061035156
174,294.67999267578125,287.3800048828125,265.29998779296875,261.3599853515625,263.1099853515625,280.82998657226557
186,268.42999267578125,269.70001220703125,272.94000244140625,271.97000122070307,275.0,278.95999145507807
187,276.92001342773443,268.42999267578125,269.70001220703125,272.94000244140625,271.97000122070307,275.0
9,170.27999877929688,154.47000122070312,170.24000549316406,178.19000244140625,169.5,181.08999633789062
138,263.51998901367193,272.42001342773443,266.14999389648443,266.6099853515625,268.08999633789057,273.72000122070307
49,213.17999267578125,212.3500061035156,211.25999450683597,208.47000122070312,207.07000732421875,205.25999450683597
101,230.7100067138672,232.6000061035156,239.8699951171875,241.75,245.4199981689453,242.02999877929688
224,267.48001098632807,261.10000610351557,251.3600006103516,245.63999938964844,251.63999938964844,251.08999633789062
33,179.24000549316406,176.25,176.97000122070312,178.1699981689453,174.7899932861328,175.19000244140625
140,252.52999877929688,254.82000732421875,263.51998901367193,272.42001342773443,266.14999389648443,266.6099853515625
179,275.07998657226557,276.48001098632807,272.42999267578125,278.76998901367193,293.4100036621094,294.67999267578125
150,259.94000244140625,266.6300048828125,261.89999389648443,261.79000854492193,256.82000732421875,254.82000732421875
194,279.70001220703125,281.8500061035156,287.5199890136719,286.54998779296875,276.97000122070307,277.8099975585937
228,282.04998779296875,278.010009765625,274.5,272.8699951171875,267.48001098632807,261.10000610351557
76,235.94000244140625,235.52999877929688,235.6499938964844,232.5,228.5800018310547,224.42999267578125
123,280.82000732421875,271.3900146484375,267.010009765625,269.010009765625,262.58999633789057,262.33999633789057
200,274.19000244140625,273.54998779296875,277.1199951171875,277.92001342773443,283.3999938964844,285.5799865722656
247,265.8599853515625,260.32998657226557,261.5599975585937,269.3900146484375,273.57000732421875,273.97000122070307
142,254.75,248.1499938964844,252.52999877929688,254.82000732421875,263.51998901367193,272.42001342773443
79,242.2400054931641,239.22000122070312,238.7899932861328,235.94000244140625,235.52999877929688,235.6499938964844
243,273.57000732421875,273.97000122070307,270.5,270.3900146484375,271.8699951171875,269.45001220703125
230,265.0,272.1400146484375,282.04998779296875,278.010009765625,274.5,272.8699951171875
99,239.8699951171875,241.75,245.4199981689453,242.02999877929688,240.92999267578125,240.27999877929688
156,275.75,264.45001220703125,263.760009765625,258.1199951171875,258.66000366210943,264.64999389648443
155,264.45001220703125,263.760009765625,258.1199951171875,258.66000366210943,264.64999389648443,259.94000244140625
217,267.57000732421875,268.739990234375,263.3099975585937,270.97000122070307,268.94000244140625,273.16000366210943
98,241.75,245.4199981689453,242.02999877929688,240.92999267578125,240.27999877929688,239.72999572753903
23,158.19000244140625,159.60000610351562,166.8000030517578,165.9499969482422,156.7899932861328,163.33999633789062
32,176.25,176.97000122070312,178.1699981689453,174.7899932861328,175.19000244140625,174.27999877929688
41,194.19000244140625,182.91000366210938,187.5,190.07000732421875,185.1300048828125,182.27999877929688
62,225.08999633789062,225.4600067138672,229.13999938964844,232.1999969482422,234.91000366210938,231.38999938964844
36,182.27999877929688,170.8000030517578,178.24000549316406,179.24000549316406,176.25,176.97000122070312
70,236.72999572753903,238.6699981689453,231.3999938964844,230.7700042724609,226.2899932861328,230.16000366210938
145,254.82000732421875,249.52999877929688,249.0200042724609,254.75,248.1499938964844,252.52999877929688
94,240.27999877929688,239.72999572753903,239.0,245.07000732421875,244.5,243.5800018310547
163,278.73001098632807,267.5599975585937,261.39999389648443,265.92999267578125,266.72000122070307,271.82000732421875
35,170.8000030517578,178.24000549316406,179.24000549316406,176.25,176.97000122070312,178.1699981689453
91,245.07000732421875,244.5,243.5800018310547,240.8600006103516,240.27999877929688,233.4199981689453
97,245.4199981689453,242.02999877929688,240.92999267578125,240.27999877929688,239.72999572753903,239.0
146,256.82000732421875,254.82000732421875,249.52999877929688,249.0200042724609,254.75,248.1499938964844
131,282.7300109863281,291.1199951171875,302.5,295.44000244140625,293.20001220703125,293.6600036621094
158,271.82000732421875,276.1400146484375,275.75,264.45001220703125,263.760009765625,258.1199951171875
18,163.33999633789062,156.2100067138672,160.97999572753906,148.10000610351562,149.72999572753906,153.1300048828125
202,275.67001342773443,275.54998779296875,274.19000244140625,273.54998779296875,277.1199951171875,277.92001342773443
82,216.0800018310547,235.67999267578125,234.0200042724609,242.2400054931641,239.22000122070312,238.7899932861328
229,272.1400146484375,282.04998779296875,278.010009765625,274.5,272.8699951171875,267.48001098632807
184,272.94000244140625,271.97000122070307,275.0,278.95999145507807,276.95001220703125,275.07998657226557
182,275.0,278.95999145507807,276.95001220703125,275.07998657226557,276.48001098632807,272.42999267578125
211,271.8699951171875,276.77999877929693,277.0,267.39999389648443,268.1099853515625,267.08999633789057
231,258.32998657226557,265.0,272.1400146484375,282.04998779296875,278.010009765625,274.5
205,272.79000854492193,276.39999389648443,274.48001098632807,275.67001342773443,275.54998779296875,274.19000244140625
38,190.07000732421875,185.1300048828125,182.27999877929688,170.8000030517578,178.24000549316406,179.24000549316406
67,230.7700042724609,226.2899932861328,230.16000366210938,232.72000122070312,231.91000366210938,225.08999633789062
127,293.20001220703125,293.6600036621094,293.2200012207031,303.9100036621094,280.82000732421875,271.3900146484375
112,263.0,268.44000244140625,265.27999877929693,249.1199951171875,249.8300018310547,251.9600067138672
93,239.72999572753903,239.0,245.07000732421875,244.5,243.5800018310547,240.8600006103516
59,232.1999969482422,234.91000366210938,231.38999938964844,229.97000122070312,216.8800048828125,213.19000244140625
144,249.52999877929688,249.0200042724609,254.75,248.1499938964844,252.52999877929688,254.82000732421875
105,234.5,233.2899932861328,230.1199951171875,233.5,230.7100067138672,232.6000061035156
21,166.8000030517578,165.9499969482422,156.7899932861328,163.33999633789062,156.2100067138672,160.97999572753906
120,269.010009765625,262.58999633789057,262.33999633789057,261.16000366210943,261.239990234375,261.29998779296875
169,280.82998657226557,267.67001342773443,283.2900085449219,277.1099853515625,284.7900085449219,278.1199951171875
45,207.07000732421875,205.25999450683597,202.2700042724609,204.7100067138672,194.19000244140625,182.91000366210938
5,169.5,181.08999633789062,185.1699981689453,191.75999450683597,185.88999938964844,196.44000244140625
78,239.22000122070312,238.7899932861328,235.94000244140625,235.52999877929688,235.6499938964844,232.5
13,153.1300048828125,146.9600067138672,149.4199981689453,146.00999450683594,170.27999877929688,154.47000122070312
245,261.5599975585937,269.3900146484375,273.57000732421875,273.97000122070307,270.5,270.3900146484375
162,267.5599975585937,261.39999389648443,265.92999267578125,266.72000122070307,271.82000732421875,276.1400146484375
226,274.5,272.8699951171875,267.48001098632807,261.10000610351557,251.3600006103516,245.63999938964844
222,251.3600006103516,245.63999938964844,251.63999938964844,251.08999633789062,256.83999633789057,267.57000732421875
161,261.39999389648443,265.92999267578125,266.72000122070307,271.82000732421875,276.1400146484375,275.75
128,295.44000244140625,293.20001220703125,293.6600036621094,293.2200012207031,303.9100036621094,280.82000732421875
118,262.33999633789057,261.16000366210943,261.239990234375,261.29998779296875,259.8900146484375,256.1300048828125
69,238.6699981689453,231.3999938964844,230.7700042724609,226.2899932861328,230.16000366210938,232.72000122070312
20,165.9499969482422,156.7899932861328,163.33999633789062,156.2100067138672,160.97999572753906,148.10000610351562
233,267.07998657226557,262.010009765625,258.32998657226557,265.0,272.1400146484375,282.04998779296875
130,291.1199951171875,302.5,295.44000244140625,293.20001220703125,293.6600036621094,293.2200012207031
14,149.72999572753906,153.1300048828125,146.9600067138672,149.4199981689453,146.00999450683594,170.27999877929688
